Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City,Sunnyside-Tahoe City
Calexico,2,15-Aug,194.69,221.8,MG,41033,,20%,32.6886279,-115.5009205,736981966.3,839604500.1,0.023483146,17960.71373,0.004623348,Aug,15,15-Aug
Calexico,2,15-Jul,182.43,234.36,MG,41033,We are currently under the process of replacing our AMR meter system with new AMI systems which will allow us to notify residents of suspected leaks quickly.,20%,32.6886279,-115.5009205,690572808.6,887149281.5,0.022004367,16829.69338,0.004332207,Jul,15,15-Jul
Calexico,2,15-Jun,177.86,230.8,MG,41033,,20%,32.6886279,-115.5009205,673273473.3,873673212.9,0.021453142,16408.09771,0.004223682,Jun,15,15-Jun
Calexico,2,15-May,166.45,213.1,MG,41033,,NULL,32.6886279,-115.5009205,630081916.3,806671411.1,0.020076889,15355.49232,0.003952726,May,15,15-May
Calexico,2,15-Apr,157.14,178.87,MG,41033,,NULL,32.6886279,-115.5009205,594839725.6,677096740,0.018953934,14496.61798,0.00373164,Apr,15,15-Apr
Calexico,2,15-Mar,133.96,162.47,MG,40516,,NULL,32.6886279,-115.5009205,507093863.1,615015974.4,0.016158006,12515.89158,0.003221772,Mar,15,15-Mar
Calexico,2,15-Feb,133.5,124.86,MG,40516,,NULL,32.6886279,-115.5009205,505352573.3,472646609,0.016102522,12472.91375,0.003210709,Feb,15,15-Feb
Calexico,2,15-Jan,126.89,128.81,MG,40516,,NULL,32.6886279,-115.5009205,480330996.5,487598988.5,0.015305236,11855.34101,0.003051737,Jan,15,15-Jan
Calexico,2,14-Dec,121.09,110.7,MG,40516,,NULL,32.6886279,-115.5009205,458375603.8,419045167.5,0.01460565,11313.44663,0.002912245,Dec,14,14-Dec
Calexico,2,14-Nov,147.01,134.44,MG,40516,,NULL,32.6886279,-115.5009205,556493496.7,508910861.1,0.017732073,13735.15393,0.003535628,Nov,14,14-Nov
Calexico,2,14-Oct,160.84,174.82,MG,40516,,NULL,32.6886279,-115.5009205,608845752,661765819.2,0.019400221,15027.29174,0.003868243,Oct,14,14-Oct
Calexico,2,14-Sep,168.04,163.77,MG,40516,,NULL,32.6886279,-115.5009205,636100722.3,619937010.7,0.020268672,15699.98821,0.004041405,Sep,14,14-Sep
Calexico,2,14-Aug,177.34,221.8,MG,40516,,NULL,32.6886279,-115.5009205,671305058.8,839604500.1,0.021390421,16568.88782,0.004265072,Aug,14,14-Aug
Calexico,2,14-Jul,211.72,234.36,MG,40516,,NULL,32.6886279,-115.5009205,801447541.8,887149281.5,0.025537272,19781.01347,0.00509192,Jul,14,14-Jul
Calexico,2,14-Jun,194.14,230.8,MG,40516,,NULL,32.6886279,-115.5009205,734899989.4,873673212.9,0.023416806,18138.51292,0.004669116,Jun,14,14-Jun
Lompoc,Stage 2,15-Aug,115.6,169.7,MG,41541,,12%,34.6390421,-120.4572755,437593689,642384507.1,0.013943457,10534.01914,0.002711609,Aug,15,15-Aug
Lompoc,Stage 2,15-Jul,134.14,163.6,MG,41541,,12%,34.6390421,-120.4572755,507775237.3,619293490.6,0.016179717,12223.47169,0.003146499,Jul,15,15-Jul
Lompoc,Stage 2,15-Jun,108.87,162.3,MG,41541,N/A,12%,34.6390421,-120.4572755,412117862.6,614372454.3,0.013131697,9920.749684,0.002553745,Jun,15,15-Jun
Lompoc,Stage 2,15-May,127.4,149.1,MG,41541,N/A,NULL,34.6390421,-120.4572755,482261556.9,564405008.9,0.015366751,11609.29099,0.0029884,May,15,15-May
Lompoc,Stage 1,15-Apr,117.2,133,MG,39846,,NULL,34.6390421,-120.4572755,443650349,503459867.1,0.014136446,11134.12511,0.002866085,Apr,15,15-Apr
Lompoc,Stage 1,15-Mar,110.4,117.5,MG,39846,,NULL,34.6390421,-120.4572755,417909543.8,444785972.8,0.013316243,10488.11785,0.002699794,Mar,15,15-Mar
Lompoc,Stage 1,15-Feb,92.9,96,MG,39846,N/A,NULL,34.6390421,-120.4572755,351664824.4,363399603.3,0.011205425,8825.599168,0.002271837,Feb,15,15-Feb
Lompoc,Stage 1,15-Jan,101.5,131.7,MG,39846,,NULL,34.6390421,-120.4572755,384219372.2,498538830.8,0.012242741,9642.608348,0.002482147,Jan,15,15-Jan
Lompoc,Stage 1,14-Dec,96.8,106,MG,39846,,NULL,34.6390421,-120.4572755,366427933.3,401253728.6,0.011675836,9196.103331,0.00236721,Dec,14,14-Dec
Lompoc,Stage 1,14-Nov,111.2,138,MG,39661,,NULL,34.6390421,-120.4572755,420937873.8,522386929.7,0.013412737,10613.39537,0.002732042,Nov,14,14-Nov
Lompoc,Stage 1,14-Oct,128.9,149.1,MG,39661,,NULL,34.6390421,-120.4572755,487939675.7,564405008.9,0.015547678,12302.75776,0.003166908,Oct,14,14-Oct
Lompoc,Stage 1,14-Sep,129,136.8,MG,39661,Residential GPDPC = 70.5,NULL,34.6390421,-120.4572755,488318216.9,517844434.7,0.01555974,12312.30218,0.003169365,Sep,14,14-Sep
Lompoc,Stage 1,14-Aug,150.1,169.7,MG,39661,,NULL,34.6390421,-120.4572755,568190421.4,642384507.1,0.018104783,14326.17487,0.003687765,Aug,14,14-Aug
Lompoc,Stage 1,14-Jul,150.8,163.6,MG,39661,,NULL,34.6390421,-120.4572755,570840210.2,619293490.6,0.018189215,14392.98581,0.003704963,Jul,14,14-Jul
Lompoc,Stage 1,14-Jun,145.6,162.3,MG,39661,,NULL,34.6390421,-120.4572755,551156065,614372454.3,0.017562001,13896.67595,0.003577206,Jun,14,14-Jun
Bakersfield,2,15-Aug,6270.2,8994.8,AF,278611,,32%,36.778261,-119.4179324,7734169178,11094910039,0.246441064,27759.74092,0.00714576,Aug,15,15-Aug
Bakersfield,2,15-Jul,6299.1,10309,AF,278703,,32%,36.778261,-119.4179324,7769816764,12715950059,0.247576937,27878.4827,0.007176326,Jul,15,15-Jul
Bakersfield,2,15-Jun,5649.3,8331.3,AF,278409,,32%,36.778261,-119.4179324,6968301161,10276495754,0.222037496,25029.00826,0.00644283,Jun,15,15-Jun
Bakersfield,2,15-May,4670.3,7403.4,AF,278123,,NULL,36.778261,-119.4179324,5760723791,9131949235,0.183559329,20712.8637,0.005331791,May,15,15-May
Bakersfield,2,15-Apr,5164.1,5638.4,AF,277992,,NULL,36.778261,-119.4179324,6369816442,6954856224,0.202967417,22913.66817,0.00589831,Apr,15,15-Apr
Bakersfield,2,15-Mar,4293.5,4576,AF,277947,,NULL,36.778261,-119.4179324,5295948354,5644406584,0.168749754,19053.80649,0.004904726,Mar,15,15-Mar
Bakersfield,2,15-Feb,2898,3164,AF,277427,,NULL,36.778261,-119.4179324,3574626372,3902732174,0.113901663,12884.92602,0.003316767,Feb,15,15-Feb
Bakersfield,2,15-Jan,2689,3221,AF,277174,,NULL,36.778261,-119.4179324,3316828956,3973040561,0.105687222,11966.59483,0.003080375,Jan,15,15-Jan
Bakersfield,2,14-Dec,3401,4372,AF,276770,,NULL,36.778261,-119.4179324,4195067043,5392776570,0.133671344,15157.23179,0.003901691,Dec,14,14-Dec
Bakersfield,2,14-Nov,3934,4991,AF,276904,,NULL,36.778261,-119.4179324,4852512128,6156300974,0.154620131,17524.16768,0.004510975,Nov,14,14-Nov
Bakersfield,2,14-Oct,6287,6113,AF,276806,,NULL,36.778261,-119.4179324,7754891650,7540266050,0.247101364,28015.61978,0.007211627,Oct,14,14-Oct
Bakersfield,2,14-Sep,7196,8395,AF,277115,,NULL,36.778261,-119.4179324,8876125388,10355068459,0.282828283,32030.47611,0.008245109,Sep,14,14-Sep
Bakersfield,2,14-Aug,7784,8995,AF,275282,,NULL,36.778261,-119.4179324,9601411898,11095156735,0.305938765,34878.45881,0.008978221,Aug,14,14-Aug
Bakersfield,2,14-Jul,9032,10309,AF,275282,,NULL,36.778261,-119.4179324,11140795512,12715950059,0.354989585,40470.48304,0.010417689,Jul,14,14-Jul
Bakersfield,2,14-Jun,8463,8331,AF,275282,,NULL,36.778261,-119.4179324,10438945130,10276125710,0.33262587,37920.9143,0.009761393,Jun,14,14-Jun
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City,Amador City
Oroville,2,15-Aug,369.7,510.1,AF,10770,,28%,36.778261,-119.4179324,456017726,629198382.5,0.014530519,42341.47873,0.010899311,Aug,15,15-Aug
Oroville,2,15-Jul,317.2,467,AF,10707,,28%,36.778261,-119.4179324,391260001.8,576035374.7,0.012467083,36542.44903,0.009406556,Jul,15,15-Jul
Oroville,2,15-Jun,217.8,322,AF,10640,,28%,36.778261,-119.4179324,268652044.1,397180708,0.008560311,25249.25227,0.006499524,Jun,15,15-Jun
Oroville,2,15-May,192,326.1,AF,10640,,NULL,36.778261,-119.4179324,236828248.3,402237977.9,0.00754628,22258.29401,0.005729608,May,15,15-May
Oroville,2,15-Apr,153.1,253.5,AF,10628,,NULL,36.778261,-119.4179324,188845858.4,312687296.5,0.006017372,17768.7108,0.004573924,Apr,15,15-Apr
Oroville,2,15-Mar,138.4,176.1,AF,10626,,NULL,36.778261,-119.4179324,170713695.6,217215909,0.00543961,16065.65929,0.004135534,Mar,15,15-Mar
Oroville,2,15-Feb,100,130,AF,10640,,NULL,36.778261,-119.4179324,123348046,160352459.8,0.003930354,11592.86146,0.002984171,Feb,15,15-Feb
Oroville,2,15-Jan,111,163,AF,10640,,NULL,36.778261,-119.4179324,136916331,201057314.9,0.004362693,12868.07622,0.003312429,Jan,15,15-Jan
Oroville,2,14-Dec,117,146,AF,11201,,NULL,36.778261,-119.4179324,144317213.8,180088147.1,0.004598514,12884.31513,0.00331661,Dec,14,14-Dec
Oroville,2,14-Nov,126,180,AF,11196,,NULL,36.778261,-119.4179324,155418537.9,222026482.7,0.004952246,13881.61289,0.003573328,Nov,14,14-Nov
Oroville,2,14-Oct,225,260,AF,11208,,NULL,36.778261,-119.4179324,277533103.4,320704919.5,0.008843297,24762.0542,0.006374112,Oct,14,14-Oct
Oroville,2,14-Sep,322,371,AF,11121,,NULL,36.778261,-119.4179324,397180708,457621250.5,0.01265574,35714.47784,0.009193424,Sep,14,14-Sep
Oroville,2,14-Aug,433,510,AF,10370,,NULL,36.778261,-119.4179324,534097039.1,629075034.4,0.017018433,51504.05391,0.01325789,Aug,14,14-Aug
Oroville,2,14-Jul,378,467,AF,10370,,NULL,36.778261,-119.4179324,466255613.8,576035374.7,0.014856739,44961.96854,0.011573863,Jul,14,14-Jul
Oroville,2,14-Jun,281,322,AF,10370,,NULL,36.778261,-119.4179324,346608009.2,397180708,0.011044295,33424.10889,0.00860385,Jun,14,14-Jun
Trabuco Canyon,2,15-Aug,238,354,AF,13175,Commercial Agriculture used 31.2 AF,28%,36.778261,-119.4179324,293568349.4,436652082.7,0.009354243,22282.22766,0.005735769,Aug,15,15-Aug
Trabuco Canyon,2,15-Jul,212,354,AF,13175,Commercial Agriculture used 33.9 AF,28%,36.778261,-119.4179324,261497857.5,436652082.7,0.008332351,19848.03472,0.005109172,Jul,15,15-Jul
Trabuco Canyon,2,15-Jun,217,293,AF,13175,Commercial Agricultural Water = 16 AF (District is choosing to not certify ag use at this time). Commercial ag users have implemented a plan to use recycled water as it becomes available.,28%,36.778261,-119.4179324,267665259.8,361409774.7,0.008528868,20316.14875,0.005229671,Jun,15,15-Jun
